2022-03-29 09:42:12,827 [main] INFO  -[AbstractTestContextBootstrapper.java:305]- Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.pharaoh.deepfake.common.util.InitAdversarialDetectionDatabaseTest], using SpringBootContextLoader
2022-03-29 09:47:40,043 [main] INFO  -[AbstractTestContextBootstrapper.java:245]- Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2022-03-29 09:47:40,044 [main] INFO  -[AbstractTestContextBootstrapper.java:174]- Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@34d6e9a4, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@515a2afd, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@4822fc53, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@6e200307, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@6db84cae, org.springframework.test.context.support.DirtiesContextTestExecutionListener@6db59e26, org.springframework.test.context.transaction.TransactionalTestExecutionListener@32aa27a7, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@5c7c22ce, org.springframework.test.context.event.EventPublishingTestExecutionListener@738ed8d3, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@328b2c2a, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@517fb2c3, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@6c289070, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@69e58566, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@2e41e0c, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@2e214d39]
2022-03-29 09:47:40,060 [main] INFO  -[AbstractTestContextBootstrapper.java:305]- Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.pharaoh.deepfake.DeepfakeApplicationTests], using SpringBootContextLoader
2022-03-29 09:47:40,061 [main] INFO  -[AbstractContextLoader.java:264]- Could not detect default resource locations for test class [com.pharaoh.deepfake.DeepfakeApplicationTests]: no resource found for suffixes {-context.xml, Context.groovy}.
2022-03-29 09:47:40,061 [main] INFO  -[AnnotationConfigContextLoaderUtils.java:83]- Could not detect default configuration classes for test class [com.pharaoh.deepfake.DeepfakeApplicationTests]: DeepfakeApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2022-03-29 09:47:40,066 [main] INFO  -[SpringBootTestContextBootstrapper.java:238]- Found @SpringBootConfiguration com.pharaoh.deepfake.DeepfakeApplication for test class com.pharaoh.deepfake.DeepfakeApplicationTests
2022-03-29 09:47:40,068 [main] INFO  -[AbstractTestContextBootstrapper.java:245]- Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2022-03-29 09:47:40,068 [main] INFO  -[AbstractTestContextBootstrapper.java:174]- Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@5bbeb9e3, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@456beb8b, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@191cf38f, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@2dc54b50, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@31a9eaa, org.springframework.test.context.support.DirtiesContextTestExecutionListener@19370af1, org.springframework.test.context.transaction.TransactionalTestExecutionListener@67c912d3, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@60515ab1, org.springframework.test.context.event.EventPublishingTestExecutionListener@37e967df, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@16a89351, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@395854dd, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@53b60595, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@2f9d47a3, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@7d7d7b1a, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@67836d4]
2022-03-29 09:47:40,083 [main] INFO  -[AbstractTestContextBootstrapper.java:305]- Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.pharaoh.deepfake.repository.OriginalVideoDatasetRepositoryTest], using SpringBootContextLoader
2022-03-29 09:47:40,085 [main] INFO  -[AbstractContextLoader.java:264]- Could not detect default resource locations for test class [com.pharaoh.deepfake.repository.OriginalVideoDatasetRepositoryTest]: no resource found for suffixes {-context.xml, Context.groovy}.
2022-03-29 09:47:40,085 [main] INFO  -[AnnotationConfigContextLoaderUtils.java:83]- Could not detect default configuration classes for test class [com.pharaoh.deepfake.repository.OriginalVideoDatasetRepositoryTest]: OriginalVideoDatasetRepositoryTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2022-03-29 09:47:40,090 [main] INFO  -[SpringBootTestContextBootstrapper.java:238]- Found @SpringBootConfiguration com.pharaoh.deepfake.DeepfakeApplication for test class com.pharaoh.deepfake.repository.OriginalVideoDatasetRepositoryTest
2022-03-29 09:47:40,092 [main] INFO  -[AbstractTestContextBootstrapper.java:245]- Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2022-03-29 09:47:40,092 [main] INFO  -[AbstractTestContextBootstrapper.java:174]- Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@12d33d7a, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@16bbb59c, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@538fb761, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@163cd4a6, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@1d0f03f6, org.springframework.test.context.support.DirtiesContextTestExecutionListener@5653429e, org.springframework.test.context.transaction.TransactionalTestExecutionListener@78c9c38a, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@8a0a1d1, org.springframework.test.context.event.EventPublishingTestExecutionListener@6dd50380, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@215efb16, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@173da924, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@1a9e2c3b, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@5f92e5eb, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@9423344, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@73ccdfc1]
2022-03-29 09:47:40,103 [main] INFO  -[AbstractTestContextBootstrapper.java:305]- Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.pharaoh.deepfake.repository.VideodatasetRepositoryTest], using SpringBootContextLoader
2022-03-29 09:47:40,106 [main] INFO  -[AbstractContextLoader.java:264]- Could not detect default resource locations for test class [com.pharaoh.deepfake.repository.VideodatasetRepositoryTest]: no resource found for suffixes {-context.xml, Context.groovy}.
2022-03-29 09:47:40,106 [main] INFO  -[AnnotationConfigContextLoaderUtils.java:83]- Could not detect default configuration classes for test class [com.pharaoh.deepfake.repository.VideodatasetRepositoryTest]: VideodatasetRepositoryTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2022-03-29 09:47:40,110 [main] INFO  -[SpringBootTestContextBootstrapper.java:238]- Found @SpringBootConfiguration com.pharaoh.deepfake.DeepfakeApplication for test class com.pharaoh.deepfake.repository.VideodatasetRepositoryTest
2022-03-29 09:47:40,115 [main] INFO  -[AbstractTestContextBootstrapper.java:245]- Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2022-03-29 09:47:40,116 [main] INFO  -[AbstractTestContextBootstrapper.java:174]- Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@3f2bf80d, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@6cb5a64d, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@729eef5f, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@264c9994, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@46c7e6c0, org.springframework.test.context.support.DirtiesContextTestExecutionListener@701a79b, org.springframework.test.context.transaction.TransactionalTestExecutionListener@2605433, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@40a2fdd2, org.springframework.test.context.event.EventPublishingTestExecutionListener@392af2e0, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@331da721, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@335cbcbd, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@64c79b69, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@a94c8e3, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@54ee423f, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@281a54b]
2022-03-29 09:47:40,133 [main] INFO  -[AbstractTestContextBootstrapper.java:305]- Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.pharaoh.deepfake.repository.VideoRepositoryTest], using SpringBootContextLoader
2022-03-29 09:47:40,135 [main] INFO  -[AbstractContextLoader.java:264]- Could not detect default resource locations for test class [com.pharaoh.deepfake.repository.VideoRepositoryTest]: no resource found for suffixes {-context.xml, Context.groovy}.
2022-03-29 09:47:40,135 [main] INFO  -[AnnotationConfigContextLoaderUtils.java:83]- Could not detect default configuration classes for test class [com.pharaoh.deepfake.repository.VideoRepositoryTest]: VideoRepositoryTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2022-03-29 09:47:40,137 [main] INFO  -[SpringBootTestContextBootstrapper.java:238]- Found @SpringBootConfiguration com.pharaoh.deepfake.DeepfakeApplication for test class com.pharaoh.deepfake.repository.VideoRepositoryTest
2022-03-29 09:47:40,139 [main] INFO  -[AbstractTestContextBootstrapper.java:245]- Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2022-03-29 09:47:40,140 [main] INFO  -[AbstractTestContextBootstrapper.java:174]- Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@42c9c0a1, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@2643c33f, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@3c1fd5aa, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@4bfaff23, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@47bae235, org.springframework.test.context.support.DirtiesContextTestExecutionListener@7f588bc6, org.springframework.test.context.transaction.TransactionalTestExecutionListener@3da8a302, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@21b75073, org.springframework.test.context.event.EventPublishingTestExecutionListener@318ca53a, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@ab11e76, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@72f91c91, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@69d6fe75, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@3d273300, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@3fe7c87c, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@5c04685]
2022-03-29 09:47:40,217 [SpringApplicationShutdownHook] INFO  -[AbstractEntityManagerFactoryBean.java:651]- Closing JPA EntityManagerFactory for persistence unit 'default'
2022-03-29 09:47:40,219 [SpringApplicationShutdownHook] INFO  -[HikariDataSource.java:350]- HikariPool-1 - Shutdown initiated...
2022-03-29 09:47:40,223 [SpringApplicationShutdownHook] INFO  -[HikariDataSource.java:352]- HikariPool-1 - Shutdown completed.
